Número da pesquisa,Título,Link da pesquisa,Data,Local,Instituto de pesquisa,contém_religião,método_detecção
2029,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1943,05/2004,CURITIBA/PR,IBOPE,False,IA_timeout
2030,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1912,07/2004,CURITIBA/PR,IBOPE,False,IA_timeout
2031,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1913,08/2004,CURITIBA/PR,IBOPE,False,IA_timeout
2032,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1914,08/2004,CURITIBA/PR,IBOPE,False,IA_timeout
2033,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1915,09/2004,CURITIBA/PR,IBOPE,False,IA_timeout
2034,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1916,09/2004,CURITIBA/PR,IBOPE,False,IA_timeout
2035,ELEIÇÕES PRESIDENCIAIS DE 1989,https://www.cesop.unicamp.br/por/banco_de_dados/v/1742,11/1989,TAGUATINGA/DF,"IDESP-INSTITUTO DE ESTUDOS ECONÔMICOS, SOCIAIS E POLÍTICOS DE SÃO PAULO",False,IA_timeout
2036,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1917,10/2004,CURITIBA/PR,IBOPE,False,IA_timeout
2038,ELEIÇÕES PRESIDENCIAIS DE 1989,https://www.cesop.unicamp.br/por/banco_de_dados/v/1766,11/1989,NITERÓI/RJ,"IDESP-INSTITUTO DE ESTUDOS ECONÔMICOS, SOCIAIS E POLÍTICOS DE SÃO PAULO",False,IA_timeout
2039,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1918,08/2004,FOZ DO IGUAÇU/PR,IBOPE,False,IA_timeout
2040,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1919,09/2004,FOZ DO IGUAÇU/PR,IBOPE,False,IA_timeout
2041,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1920,09/2004,FOZ DO IGUAÇU/PR,IBOPE,False,IA_timeout
2042,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1921,08/2004,GUARAPUAVA/PR,IBOPE,False,IA_timeout
2043,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1922,08/2004,GUARAPUAVA/PR,IBOPE,False,IA_timeout
2044,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1923,09/2004,GUARAPUAVA/PR,IBOPE,False,IA_timeout
2045,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1924,08/2004,LONDRINA/PR,IBOPE,False,IA_timeout
2046,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1925,09/2004,LONDRINA/PR,IBOPE,False,IA_timeout
2048,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1926,10/2004,LONDRINA/PR,IBOPE,False,IA_timeout
2051,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1927,08/2004,MARINGÁ/PR,IBOPE,False,IA_timeout
2052,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1928,09/2004,MARINGÁ/PR,IBOPE,False,IA_timeout
2053,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1929,10/2004,MARINGÁ/PR,IBOPE,False,IA_timeout
2054,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1930,10/2004,MARINGÁ/PR,IBOPE,False,IA_timeout
2055,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1931,08/2004,PARANAVAÍ/PR,IBOPE,False,IA_timeout
2056,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1932,08/2004,PARANAVAÍ/PR,IBOPE,False,IA_timeout
2057,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1933,09/2004,PARANAVAÍ/PR,IBOPE,False,IA_timeout
2058,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1934,08/2004,PATO BRANCO/PR,IBOPE,False,IA_timeout
2059,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1935,09/2004,PATO BRANCO/PR,IBOPE,False,IA_timeout
2060,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1936,08/2004,PONTA GROSSA/PR,IBOPE,False,IA_timeout
2061,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1937,09/2004,PONTA GROSSA/PR,IBOPE,False,IA_timeout
2062,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1938,09/2004,PONTA GROSSA/PR,IBOPE,False,IA_timeout
2063,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1939,10/2004,PONTA GROSSA/PR,IBOPE,False,IA_timeout
2065,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1940,08/2004,UMUARAMA/PR,IBOPE,False,IA_timeout
2066,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1941,09/2004,UMUARAMA/PR,IBOPE,False,IA_timeout
2067,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1942,09/2004,UMUARAMA/PR,IBOPE,False,IA_timeout
2068,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1964,03/2004,BRASIL,IBOPE,False,IA_timeout
2069,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1965,06/2004,BRASIL,IBOPE,False,IA_timeout
2070,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/115,09/2004,BRASIL,IBOPE,False,IA_timeout
2071,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1966,11/2004,BRASIL,IBOPE,False,IA_timeout
2072,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1967,06/2004,RECIFE/PE,IBOPE,False,IA_timeout
2073,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1968,07/2004,RECIFE/PE,IBOPE,False,IA_timeout
2074,PROJETO GLOBO – 1ª RODADA,https://www.cesop.unicamp.br/por/banco_de_dados/v/1969,08/2004,PETROLINA/PE,IBOPE,False,IA_timeout
2075,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1970,08/2004,CARUARU/PE,IBOPE,False,IA_timeout
2076,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1971,08/2004,RECIFE/PE,IBOPE,False,IA_timeout
2077,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2163,09/2004,CARUARU/PE,IBOPE,False,IA_timeout
2078,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1972,09/2004,PETROLINA/PE,IBOPE,False,IA_timeout
2079,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1973,09/2004,RECIFE/PE,IBOPE,False,IA_timeout
2080,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1974,09/2004,VITÓRIA DE SANTO ANTÃO/PE,IBOPE,False,IA_timeout
2081,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1975,09/2004,CARUARU/PE,IBOPE,False,IA_timeout
2082,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1976,09/2004,RECIFE/PE,IBOPE,False,IA_timeout
2083,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1977,09/2004,PETROLINA/PE,IBOPE,False,IA_timeout
2084,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1978,10/2004,RECIFE/PE,IBOPE,False,IA_timeout
2085,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1979,08/2004,TERESINA/PI,IBOPE,False,IA_timeout
2086,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1980,09/2004,TERESINA/PI,IBOPE,False,IA_timeout
2087,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1981,09/2004,TERESINA/PI,IBOPE,False,IA_timeout
2088,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2159,10/2004,TERESINA/PI,IBOPE,False,IA_timeout
2089,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1982,02/2004,NOVA IGUAÇU/RJ,IBOPE,True,regex
2090,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1983,02/2004,VOLTA REDONDA/RJ,IBOPE,True,regex
2091,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1984,03/2004,BARRA MANSA/RJ,IBOPE,True,regex
2092,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1985,04/2004,NOVA FRIBURGO/RJ,IBOPE,True,regex
2093,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1986,06/2004,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
2094,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1987,07/2004,QUISSAMÃ/RJ,IBOPE,True,regex
2095,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1988,07/2004,CAMPOS DOS GOYTACAZES/RJ,IBOPE,True,regex
2096,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1989,07/2004,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
2097,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1990,07/2004,SANTO ANTÔNIO DE PÁDUA/RJ,IBOPE,True,regex
2098,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1991,08/2004,NITERÓI/RJ,IBOPE,False,IA_timeout
2099,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1992,08/2004,SÃO GONÇALO/RJ,IBOPE,False,IA_timeout
2100,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1993,08/2004,NOVA IGUAÇU/RJ,IBOPE,False,IA_timeout
2101,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1994,08/2004,DUQUE DE CAXIAS/RJ,IBOPE,False,IA_timeout
2102,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1995,08/2004,MACAÉ/RJ,IBOPE,True,regex
2103,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1996,08/2004,BARRA MANSA/RJ,IBOPE,True,regex
2104,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2164,08/2004,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
2105,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1997,09/2004,NITERÓI/RJ,IBOPE,False,IA_timeout
2106,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1998,09/2004,NOVA IGUAÇU/RJ,IBOPE,False,IA_timeout
2107,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/1999,09/2004,CAMPOS DOS GOYTACAZES/RJ,IBOPE,True,regex
2108,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2000,09/2004,SAQUAREMA/RJ,IBOPE,True,regex
2109,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2001,09/2004,RIO DAS OSTRAS/RJ,IBOPE,True,regex
2110,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2002,09/2004,SÃO GONÇALO/RJ,IBOPE,False,IA_timeout
2111,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2003,09/2004,DUQUE DE CAXIAS/RJ,IBOPE,False,IA_timeout
2112,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2004,09/2004,VOLTA REDONDA/RJ,IBOPE,False,IA_timeout
2113,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2005,09/2004,CABO FRIO/RJ,IBOPE,True,regex
2114,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2006,09/2004,NILÓPOLIS/RJ,IBOPE,True,regex
2115,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2007,09/2004,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
2116,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2008,09/2004,PETRÓPOLIS/RJ,IBOPE,True,regex
2117,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2009,09/2004,QUISSAMÃ/RJ,IBOPE,True,regex
2118,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2010,09/2004,ARMAÇÃO DE BÚZIOS/RJ,IBOPE,True,regex
2119,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2161,09/2004,CAMPOS DOS GOYTACAZES/RJ,IBOPE,True,regex
2120,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2011,09/2004,CABO FRIO/RJ,IBOPE,True,regex
2121,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2012,09/2004,SÃO PEDRO DA ALDEIA/RJ,IBOPE,True,regex
2122,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2013,09/2004,NOVA IGUAÇU/RJ,IBOPE,False,IA_timeout
2123,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2014,09/2004,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
2124,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2015,09/2004,DUQUE DE CAXIAS/RJ,IBOPE,False,IA_timeout
2125,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2016,09/2004,SÃO GONÇALO/RJ,IBOPE,False,IA_timeout
2126,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2017,09/2004,NITERÓI/RJ,IBOPE,False,IA_timeout
2127,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2018,09/2004,RIO DE JANEIRO/CAP,IBOPE,False,IA_timeout
2128,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2019,10/2004,SÃO JOÃO DE MERITI/RJ,IBOPE,True,regex
2129,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2020,10/2004,DUQUE DE CAXIAS/RJ,IBOPE,False,IA_timeout
2130,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2021,09/2004,NITERÓI/RJ,IBOPE,False,IA_timeout
2131,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2022,10/2004,NOVA IGUAÇU/RJ,IBOPE,False,IA_timeout
2132,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2023,10/2004,DUQUE DE CAXIAS/RJ,IBOPE,False,IA_timeout
2133,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2024,08/2004,NATAL/RN,IBOPE,False,IA_timeout
2134,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2025,09/2004,NATAL/RN,IBOPE,False,IA_timeout
2135,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2026,09/2004,NATAL/RN,IBOPE,False,IA_timeout
2136,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2027,10/2004,NATAL/RN,IBOPE,False,IA_timeout
2137,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2028,10/2004,NATAL/RN,IBOPE,False,IA_timeout
2138,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2029,07/2004,PORTO VELHO/RO,IBOPE,False,IA_timeout
2139,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2030,08/2004,PORTO VELHO/RO,IBOPE,False,IA_timeout
2140,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2031,09/2004,PORTO VELHO/RO,IBOPE,False,IA_timeout
2141,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2032,07/2004,BOA VISTA/RR,IBOPE,False,IA_timeout
2142,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2033,08/2004,BOA VISTA/RR,IBOPE,False,IA_timeout
2143,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS E ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2034,09/2004,BOA VISTA/RR,IBOPE,False,IA_timeout
2144,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2035,06/2004,PORTO ALEGRE/RS,IBOPE,False,IA_timeout
2145,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2036,07/2004,PORTO ALEGRE/RS,IBOPE,False,IA_timeout
2146,PESQUISA DE OPINIÃO PÚBLICA SOBRE ASSUNTOS POLÍTICOS/ ADMINISTRATIVOS,https://www.cesop.unicamp.br/por/banco_de_dados/v/2037,08/2004,CAXIAS DO SUL/RS,IBOPE,False,IA_timeout
